"time","status","sex","neutered","intake_condition","intake_type","latitude","longitude","black","brown","brown_tabby","calico","cream","gray","gray_tabby","orange","orange_tabby","tan","tortie","white"
22,1,"male","yes","fractious","stray",33.7635292,-118.1535708,0,0,0,0,0,1,0,0,0,0,0,1
40,0,"male","yes","fractious","owner_surrender",33.765281,-118.1663126,1,0,0,0,0,0,0,0,0,0,0,1
21,1,"male","yes","other","stray",33.822332,-118.1772213,0,0,0,0,0,1,0,0,0,0,0,1
20,1,"female","yes","normal","stray",33.845175,-118.1848809,0,0,1,0,0,0,0,0,0,0,0,1
63,1,"female","yes","normal","stray",33.8204663,-118.1706194,0,0,1,0,0,0,0,0,0,0,0,1
11,1,"female","yes","normal","stray",33.7758937,-118.1720107,0,0,0,0,0,1,0,0,0,0,0,1
18,1,"male","yes","fractious","stray",33.8655908,-118.1715528,1,0,0,0,0,0,0,0,0,0,0,1
28,1,"female","yes","normal","stray",33.8543545,-118.1790948,1,0,0,0,0,0,0,0,0,0,0,1
228,1,"male","yes","normal","owner_surrender",33.7939634,-118.1480613,0,0,0,0,0,1,0,0,0,0,0,1
13,1,"male","no","normal","stray",33.7839902,-118.1878167,0,0,0,0,0,0,0,0,1,0,0,1
40,0,"male","no","under_age_or_weight","stray",33.8422128,-118.1911276,0,0,0,0,0,0,0,0,1,0,0,1
13,1,"female","no","normal","stray",33.7839902,-118.1878167,0,0,0,1,0,0,0,0,0,0,0,1
21,1,"female","no","normal","stray",33.7861145,-118.1952221,0,0,0,0,0,1,0,0,0,0,0,1
275,1,"female","no","under_age_or_weight","stray",33.8252051,-118.1208852,0,0,0,0,0,1,0,0,0,0,0,1
275,1,"male","no","under_age_or_weight","stray",33.8252051,-118.1208852,0,0,0,0,0,1,0,0,0,0,0,1
16,1,"male","yes","fractious","stray",33.7839902,-118.1878167,0,0,0,0,0,1,0,0,0,0,0,1
111,1,"female","yes","normal","stray",33.7717411,-118.1535205,1,0,0,0,0,0,0,0,0,0,0,1
15,1,"male","yes","other","stray",33.8559854,-118.1884022,0,0,0,0,0,1,0,0,0,0,0,1
33,1,"female","yes","normal","stray",33.7971223,-118.0690565,0,0,1,0,0,0,0,0,0,0,0,1
57,1,"male","yes","normal","stray",33.7766278,-118.1803685,0,0,0,0,0,0,0,0,1,0,0,1
20,0,"female","yes","normal","owner_surrender",33.7753586,-118.1876879,0,1,0,0,0,0,0,0,0,0,1,0
21,0,"male","no","under_age_or_weight","stray",33.810419,-118.0719428,0,0,0,0,0,1,0,0,0,0,0,1
40,0,"female","no","under_age_or_weight","stray",33.8475831,-118.0672484,0,0,0,0,0,1,0,0,0,0,0,1
40,0,"male","no","under_age_or_weight","stray",33.8475831,-118.0672484,0,0,0,0,0,1,0,0,0,0,0,1
36,1,"female","yes","under_age_or_weight","stray",33.8475831,-118.0672484,1,0,0,0,0,0,0,0,0,0,0,1
34,1,"male","yes","normal","stray",33.7859464,-118.1589427,0,0,0,0,0,1,0,0,0,0,0,1
30,1,"male","no","under_age_or_weight","stray",33.8576481,-118.1734743,0,0,0,0,0,1,0,0,0,0,0,1
54,0,"female","no","other","stray",33.7994832,-118.0718409,0,0,1,0,0,0,0,0,0,0,0,1
29,1,"male","yes","fractious","stray",33.8475833,-118.0677496,0,0,0,0,0,0,1,0,0,0,0,1
49,1,"male","yes","normal","stray",33.7941359,-118.175966,0,0,0,0,0,0,1,0,0,0,0,1
45,0,"male","no","normal","stray",33.7857717,-118.1880058,0,0,0,0,0,1,0,0,0,0,0,1
8,1,"male","no","normal","owner_surrender",33.7744498,-118.1873643,0,0,1,0,0,0,0,0,0,0,0,1
293,0,"male","yes","normal","stray",33.8292499,-118.0907299,0,0,0,0,0,1,0,0,0,0,0,1
21,1,"female","no","normal","stray",33.8592154,-118.1919602,0,0,0,0,0,0,0,0,0,0,0,1
46,1,"male","yes","other","stray",33.7789885,-118.1692962,1,0,0,0,0,0,0,0,0,0,0,1
12,0,"unknown","unknown","under_age_or_weight","stray",33.7865069,-118.2023278,0,1,0,0,0,0,0,0,0,0,0,1
82,1,"female","yes","normal","stray",33.778056,-118.144801,0,1,0,0,0,0,0,0,0,0,1,0
1082,1,"male","no","under_age_or_weight","stray",33.858119,-118.1976086,1,0,0,0,0,0,0,0,0,0,0,1
91,1,"male","yes","normal","stray",33.8640647,-118.1766294,0,0,0,0,0,0,0,0,1,0,0,1
105,1,"female","yes","normal","stray",33.7644867,-118.1684263,1,0,0,0,0,0,0,0,0,0,0,1
8,0,"male","no","normal","stray",33.7863161,-118.1589477,1,0,0,0,0,0,0,0,0,0,0,1
20,1,"female","yes","normal","stray",33.8545294,-118.1564047,1,0,0,0,0,0,0,0,0,0,0,1
30,0,"male","no","under_age_or_weight","stray",33.7898503,-118.1892521,1,0,0,0,0,0,0,0,0,0,0,1
28,1,"female","no","normal","stray",33.7559255,-118.1345422,0,0,0,0,0,0,1,0,0,0,0,1
140,1,"female","yes","fractious","stray",33.784493,-118.1771093,1,0,0,0,0,0,0,0,0,0,0,1
40,0,"female","yes","normal","stray",33.7791246,-118.1413777,0,0,0,1,0,0,0,0,0,0,0,1
60,1,"male","yes","normal","stray",33.7880534,-118.1963742,1,0,0,0,0,0,0,0,0,0,0,1
81,1,"female","yes","normal","stray",33.7880534,-118.1963742,1,0,0,0,0,0,0,0,0,0,0,1
155,0,"female","yes","other","stray",33.8743678,-118.1809483,1,0,0,0,0,0,0,0,0,0,0,1
21,0,"male","no","under_age_or_weight","stray",33.8543651,-118.1734456,0,0,0,0,0,0,0,0,1,0,0,1
56,1,"female","yes","normal","stray",33.7699,-118.1676684,1,0,0,0,0,0,0,0,0,0,0,1
78,0,"female","yes","normal","stray",33.8650921,-118.1983643,0,0,0,0,0,0,0,1,0,0,0,1
20,1,"female","no","normal","stray",33.8710479,-118.1967604,0,0,1,0,0,0,0,0,0,0,0,1
33,1,"female","yes","normal","owner_surrender",33.7714363,-118.1490456,1,0,0,0,0,0,0,0,0,0,0,1
41,1,"male","yes","ill_mild","stray",33.8629026,-118.0948085,0,0,0,0,0,1,0,0,0,0,0,1
16,0,"female","no","under_age_or_weight","stray",33.8006285,-118.1801759,0,0,0,0,0,0,0,0,1,0,0,1
16,0,"female","no","under_age_or_weight","stray",33.8006285,-118.1801759,0,0,0,0,0,1,0,0,0,0,0,1
22,1,"male","yes","fractious","stray",33.8064166,-118.1923402,1,0,0,0,0,0,0,0,0,0,0,1
36,1,"female","yes","fractious","stray",33.7849848,-118.1970582,0,0,0,0,0,1,0,0,0,0,0,1
23,1,"female","yes","normal","stray",33.7849848,-118.1970582,0,0,0,0,0,0,1,0,0,0,0,1
30,0,"male","yes","normal","stray",33.7849848,-118.1970582,0,0,0,0,0,0,1,0,0,0,0,1
150,1,"female","yes","under_age_or_weight","stray",33.8154351,-118.1988625,0,0,1,0,0,0,0,0,0,0,0,1
24,0,"unknown","unknown","normal","stray",33.8502635,-118.1930246,1,0,0,0,0,0,0,0,0,0,0,1
24,0,"unknown","unknown","normal","stray",33.8502635,-118.1930246,1,0,0,0,0,0,0,0,0,0,0,1
24,0,"unknown","unknown","normal","stray",33.8502635,-118.1930246,1,0,0,0,0,0,0,0,0,0,0,1
148,0,"female","yes","normal","stray",33.8732153,-118.0637662,0,0,0,0,0,0,0,0,1,0,0,1
14,1,"female","yes","normal","owner_surrender",33.7960799,-118.1350441,1,0,0,0,0,0,0,0,0,0,0,1
106,0,"female","yes","normal","owner_surrender",33.7681145,-118.1606091,1,0,0,0,0,0,0,0,0,0,0,0
128,1,"female","yes","ill_moderatete","stray",33.7753416,-118.1938053,1,0,0,0,0,0,0,0,0,0,0,1
8,1,"male","yes","normal","stray",33.8170954,-118.2111173,0,0,0,0,0,0,0,0,1,0,0,1
52,1,"female","yes","normal","stray",33.7705019,-118.1980721,0,0,1,0,0,0,0,0,0,0,0,1
35,1,"female","yes","normal","stray",33.8673681,-118.185207,1,0,0,0,0,0,0,0,0,0,0,1
27,1,"female","yes","normal","stray",33.8673681,-118.185207,0,0,0,1,0,0,0,0,0,0,0,1
26,1,"male","yes","fractious","stray",33.8027214,-118.208731,1,0,0,0,0,0,0,0,0,0,0,1
18,1,"female","yes","normal","stray",33.8044612,-118.1959093,0,0,1,0,0,0,0,0,0,0,0,1
175,1,"male","yes","under_age_or_weight","stray",33.843328,-118.192577,0,0,0,1,0,0,0,0,0,0,0,1
30,1,"female","yes","fractious","stray",33.8777385,-118.1947725,0,0,0,0,0,0,0,0,1,0,0,1
52,1,"female","yes","normal","stray",33.7974077,-118.2151527,1,0,0,0,0,0,0,0,0,0,0,1
9,0,"male","yes","normal","stray",33.7644944,-118.2842943,1,0,0,0,0,0,0,0,0,0,0,1
49,1,"female","yes","normal","stray",33.7644944,-118.2842943,1,0,0,0,0,0,0,0,0,0,0,1
36,1,"male","yes","under_age_or_weight","stray",33.8753801,-118.1967604,0,0,0,0,0,1,0,0,0,0,0,1
26,1,"male","no","under_age_or_weight","stray",33.8172619,-118.1935728,0,0,1,0,0,0,0,0,0,0,0,1
14,0,"female","no","under_age_or_weight","stray",33.7825981,-118.1730926,0,0,0,0,0,1,0,0,0,0,0,1
14,0,"male","no","under_age_or_weight","stray",33.7825981,-118.1730926,0,0,0,0,0,0,0,1,0,0,0,1
18,0,"male","no","normal","stray",33.7848656,-118.1976651,0,0,0,0,0,1,0,0,0,0,0,1
44,1,"female","yes","fractious","stray",33.7898613,-118.1698182,1,0,0,0,0,0,0,0,0,0,0,1
10,0,"male","no","fractious","stray",33.8175651,-118.0718222,1,0,0,0,0,0,0,0,0,0,0,1
116,1,"male","yes","normal","owner_surrender",33.7791395,-118.1718077,1,0,0,0,0,0,0,0,0,0,0,1
137,0,"male","no","normal","stray",33.7693406,-118.1032215,0,0,1,0,0,0,0,0,0,0,0,1
128,1,"male","yes","under_age_or_weight","stray",33.7946311,-118.1750875,1,0,0,0,0,0,0,0,0,0,0,1
16,1,"female","yes","normal","stray",33.8322409,-118.1655497,0,0,1,0,0,0,0,0,0,0,0,1
71,1,"female","yes","other","stray",33.7843156,-118.1337522,0,0,0,0,0,0,0,0,1,0,0,1
17,0,"male","no","normal","owner_surrender",33.8571807,-118.1629502,0,0,1,0,0,0,0,0,0,0,0,1
17,0,"male","no","normal","owner_surrender",33.8571807,-118.1629502,0,0,1,0,0,0,0,0,0,0,0,1
23,0,"unknown","unknown","normal","stray",33.8732153,-118.0637662,0,0,0,0,0,0,0,0,1,0,0,1
15,1,"female","yes","fractious","stray",33.8545294,-118.1564047,1,0,0,0,0,0,0,0,0,0,0,1
12,1,"female","yes","fractious","stray",33.7774657,-118.2025378,0,0,0,0,0,0,1,0,0,0,0,1
56,1,"female","yes","normal","stray",33.8104543,-118.1175397,0,0,0,0,0,1,0,0,0,0,0,0
89,0,"female","no","normal","owner_surrender",33.7936559,-118.1921484,1,0,0,0,0,0,0,0,0,0,0,1
87,1,"female","yes","under_age_or_weight","stray",33.8495902,-118.1990145,0,0,0,0,0,1,0,0,0,0,0,1
76,1,"male","yes","under_age_or_weight","stray",33.8495902,-118.1990145,0,0,0,0,0,1,0,0,0,0,0,1
90,0,"male","yes","normal","owner_surrender",33.7726874,-118.1397393,1,0,0,0,0,0,0,0,0,0,0,1
10,0,"male","no","under_age_or_weight","stray",33.7753437,-118.19108,1,0,0,0,0,0,0,0,0,0,0,1
177,1,"female","yes","other","stray",33.7771602,-118.170905,0,0,0,0,0,1,0,0,0,0,0,1
23,1,"female","yes","fractious","stray",33.8871061,-118.0651588,1,0,0,0,0,0,0,0,0,0,0,1
105,1,"male","yes","normal","owner_surrender",33.8638935,-118.1789179,0,0,0,0,0,0,0,1,0,0,0,1
112,0,"female","yes","normal","owner_surrender",33.8638935,-118.1789179,0,0,0,0,0,0,0,1,0,0,0,1
39,0,"male","no","under_age_or_weight","stray",33.80187,-118.0632001,1,0,0,0,0,0,0,0,0,0,0,1
23,0,"female","yes","normal","stray",33.8693631,-118.1663845,0,0,1,0,0,0,0,0,0,0,0,1
98,1,"male","yes","under_age_or_weight","stray",33.8799364,-118.2036149,1,0,0,0,0,0,0,0,0,0,0,1
14,0,"unknown","unknown","normal","stray",33.7768891,-118.1598357,0,0,0,0,0,0,0,0,1,0,0,1
72,1,"male","yes","normal","stray",33.8483955,-118.188191,0,0,1,0,0,0,0,0,0,0,0,1
14,1,"male","yes","normal","stray",33.8781007,-118.1815573,0,0,0,0,0,0,1,0,0,0,0,1
80,1,"male","yes","other","stray",33.7836558,-118.1813385,0,0,0,0,0,1,0,0,0,0,0,1
92,1,"female","yes","normal","stray",33.8742039,-118.1555746,0,0,1,0,0,0,0,0,0,0,0,1
8,0,"female","no","normal","stray",33.7880565,-118.1741938,1,0,0,0,0,0,0,0,0,0,0,1
8,0,"female","no","normal","stray",33.7880565,-118.1741938,1,0,0,1,0,0,0,0,0,0,0,0
8,0,"female","no","normal","stray",33.7880565,-118.1741938,1,0,0,0,0,0,0,0,0,0,0,1
48,1,"male","no","normal","stray",33.7880565,-118.1741938,0,0,0,0,0,0,0,0,1,0,0,1
110,1,"male","yes","normal","stray",33.7880565,-118.1741938,1,0,0,0,0,0,0,0,0,0,0,1
8,0,"female","no","under_age_or_weight","stray",33.7880565,-118.1741938,1,0,0,0,0,0,0,0,0,0,0,1
70,1,"male","yes","normal","owner_surrender",33.7833395,-118.1490088,0,0,0,0,0,1,0,0,0,0,0,0
80,1,"female","yes","normal","owner_surrender",33.8543482,-118.1772499,0,0,0,0,0,1,0,0,0,0,0,1
83,1,"female","yes","normal","stray",33.7973198,-118.2021467,1,0,0,0,0,0,0,0,0,0,0,1
27,1,"male","yes","normal","stray",33.8148866,-118.0769366,1,0,0,0,0,0,0,0,0,0,0,1
21,1,"male","yes","normal","stray",33.8014999,-118.062975,0,0,0,0,0,0,0,0,1,0,0,1
22,1,"female","yes","under_age_or_weight","stray",33.791673,-118.2105027,0,0,0,0,0,0,1,0,0,0,0,1
60,0,"male","no","under_age_or_weight","stray",33.7918539,-118.1948868,1,0,0,0,0,0,0,0,0,0,0,1
60,0,"male","yes","under_age_or_weight","stray",33.7918539,-118.1948868,1,0,0,0,0,0,0,0,0,0,0,1
156,0,"female","yes","under_age_or_weight","stray",33.8014999,-118.062975,0,0,0,1,0,0,0,0,0,0,0,1
46,1,"male","yes","normal","owner_surrender",33.7745838,-118.1777828,0,0,0,0,0,1,0,0,0,0,0,1
9,1,"male","yes","normal","stray",33.8679143,-118.1888545,0,0,0,0,0,0,0,0,0,0,0,1
68,1,"female","yes","under_age_or_weight","stray",33.7789736,-118.1775378,0,0,0,0,0,1,0,0,0,0,0,1
71,1,"male","yes","ill_mild","owner_surrender",33.7807811,-118.1687246,0,0,1,0,0,0,0,0,0,0,0,1
9,0,"female","no","ill_moderatete","stray",33.8743224,-118.1893411,0,0,0,0,0,1,0,0,0,0,0,1
84,1,"female","yes","normal","stray",33.8601575,-118.1724828,0,0,1,0,0,0,0,0,0,0,0,1
11,0,"female","no","normal","stray",33.8601575,-118.1724828,0,0,1,0,0,0,0,0,0,0,0,1
80,1,"male","yes","normal","stray",33.8601575,-118.1724828,0,0,1,0,0,0,0,0,0,0,0,1
16,0,"female","no","normal","stray",33.8601575,-118.1724828,0,0,1,0,0,0,0,0,0,0,0,1
16,0,"female","no","normal","stray",33.8601575,-118.1724828,0,0,1,0,0,0,0,0,0,0,0,1
16,0,"male","no","normal","stray",33.8601575,-118.1724828,0,0,1,0,0,0,0,0,0,0,0,1
16,0,"female","no","normal","stray",33.8601575,-118.1724828,0,0,1,0,0,0,0,0,0,0,0,1
102,1,"female","yes","normal","stray",33.8601575,-118.1724828,0,0,1,0,0,0,0,0,0,0,0,1
16,0,"female","no","normal","stray",33.8601575,-118.1724828,0,0,1,0,0,0,0,0,0,0,0,1
16,0,"male","no","normal","stray",33.8601575,-118.1724828,0,0,1,0,0,0,0,0,0,0,0,1
16,0,"male","no","normal","stray",33.8601575,-118.1724828,0,0,1,0,0,0,0,0,0,0,0,1
16,0,"male","no","normal","stray",33.8601575,-118.1724828,0,0,1,0,0,0,0,0,0,0,0,1
16,0,"male","no","normal","stray",33.8601575,-118.1724828,0,0,1,0,0,0,0,0,0,0,0,1
16,0,"female","no","normal","stray",33.8601575,-118.1724828,0,0,1,0,0,0,0,0,0,0,0,1
71,0,"female","no","normal","stray",33.8601575,-118.1724828,0,0,1,0,0,0,0,0,0,0,0,1
71,0,"female","no","normal","stray",33.8601575,-118.1724828,0,0,1,0,0,0,0,0,0,0,0,1
71,0,"male","no","normal","stray",33.8601575,-118.1724828,0,0,1,0,0,0,0,0,0,0,0,1
54,0,"female","no","normal","stray",33.8743797,-118.1791202,1,0,0,0,0,0,0,0,0,0,0,1
103,0,"female","yes","normal","stray",33.81165,-118.191704,0,0,1,0,0,0,0,0,0,0,0,1
60,0,"male","no","under_age_or_weight","stray",33.8745273,-118.1773731,0,0,1,0,0,0,0,0,0,0,0,1
60,0,"female","no","under_age_or_weight","stray",33.8745273,-118.1773731,0,0,1,0,0,0,0,0,0,0,0,1
167,1,"female","yes","under_age_or_weight","stray",33.8745273,-118.1773731,1,0,0,0,0,0,0,0,0,0,0,1
60,0,"female","no","under_age_or_weight","stray",33.8745273,-118.1773731,0,0,1,0,0,0,0,0,0,0,0,1
50,1,"female","yes","normal","stray",33.846661,-118.1866651,0,0,0,0,0,0,0,0,1,0,0,1
52,1,"male","yes","normal","stray",33.7807842,-118.1736372,0,0,1,0,0,0,0,0,0,0,0,1
53,1,"male","yes","other","stray",33.8458585,-118.195081,0,0,0,0,0,1,0,0,0,0,0,1
57,0,"female","no","under_age_or_weight","stray",33.8096122,-118.0826161,1,0,0,0,0,0,0,0,0,0,0,1
25,1,"female","yes","fractious","stray",33.8361669,-118.1382272,0,0,1,0,0,0,0,0,0,0,0,1
22,1,"male","yes","normal","stray",33.8655748,-118.1705771,1,0,0,0,0,0,0,0,0,0,0,1
103,1,"male","yes","normal","stray",33.8116487,-118.1806633,1,0,0,0,0,0,0,0,0,0,0,1
40,1,"female","yes","normal","stray",33.8480235,-118.1716295,1,0,0,0,0,0,0,0,0,0,0,1
43,1,"male","yes","under_age_or_weight","stray",33.8480235,-118.1716295,0,0,1,0,0,0,0,0,0,0,0,1
74,1,"male","yes","under_age_or_weight","stray",33.8480235,-118.1716295,0,0,1,0,0,0,0,0,0,0,0,1
105,1,"male","yes","under_age_or_weight","stray",33.8480235,-118.1716295,0,1,0,0,0,0,0,0,0,0,0,1
89,1,"female","yes","under_age_or_weight","stray",33.8480235,-118.1716295,1,0,0,0,0,0,0,0,0,0,0,1
99,0,"female","yes","fractious","owner_surrender",33.8199565,-118.2152499,1,0,0,0,0,0,0,0,0,0,0,1
30,0,"female","no","normal","stray",33.8510469,-118.237801,0,0,0,0,0,0,1,0,0,0,0,1
92,1,"female","yes","normal","stray",33.7735645,-118.1664466,0,0,1,0,0,0,0,0,0,0,0,0
102,1,"male","yes","normal","stray",33.7735645,-118.1664466,0,0,1,0,0,0,0,0,0,0,0,0
21,1,"female","no","normal","stray",33.7959099,-118.1763369,0,0,0,0,0,0,0,0,0,0,1,1
96,1,"female","yes","normal","stray",33.7959099,-118.1763369,0,0,0,1,0,0,0,0,0,0,0,1
20,0,"male","no","normal","stray",33.8719372,-118.1751303,1,0,0,0,0,0,0,0,0,0,0,1
59,0,"female","yes","normal","stray",33.7918776,-118.193333,0,0,1,0,0,0,0,0,0,0,0,1
12,1,"female","yes","normal","stray",33.787005,-118.1783921,1,0,0,0,0,0,0,0,0,0,0,1
12,1,"female","yes","normal","stray",33.787005,-118.1783921,1,0,0,0,0,0,0,0,0,0,0,1
18,0,"female","no","ill_mild","stray",33.7896274,-118.151579,1,0,0,0,0,0,0,0,0,0,0,1
14,0,"female","no","normal","stray",33.8505275,-118.1704159,1,0,0,0,0,1,0,0,0,0,0,0
40,0,"female","no","ill_mild","stray",33.7845795,-118.1761722,1,0,0,0,0,0,0,0,0,0,0,1
67,1,"female","yes","normal","stray",33.8188895,-118.2111223,0,0,1,0,0,0,0,0,0,0,0,1
13,1,"female","yes","normal","stray",33.7705147,-118.1963808,0,0,0,0,0,0,0,0,0,1,0,1
13,1,"female","yes","normal","stray",33.7705147,-118.1963808,0,0,0,1,0,0,0,0,0,0,0,1
24,0,"female","no","normal","stray",33.8612155,-118.0510022,0,0,0,0,0,0,0,0,0,0,1,1
92,0,"female","yes","normal","owner_surrender",33.7777612,-118.1910754,1,0,0,0,0,0,0,0,0,0,0,1
10,1,"male","yes","normal","stray",33.7753658,-118.1813101,0,0,0,0,0,1,0,0,0,0,0,1
101,1,"female","yes","normal","stray",33.8221819,-118.1292194,1,0,0,0,0,0,0,0,0,0,0,1
48,1,"male","yes","normal","stray",33.8747549,-118.157858,0,0,0,0,0,0,0,0,1,0,0,1
35,1,"male","yes","normal","stray",33.8747549,-118.157858,0,0,0,0,0,0,1,0,0,0,0,1
10,1,"female","yes","normal","stray",33.8234811,-118.0782898,1,0,0,0,0,0,0,0,0,0,0,1
96,0,"female","yes","normal","stray",33.793642,-118.190911,1,0,0,0,0,0,0,0,0,0,0,1
34,0,"male","yes","normal","stray",33.7998385,-118.1892602,1,0,0,0,0,0,0,0,0,0,0,1
8,0,"male","no","normal","stray",33.7771459,-118.1796272,1,0,0,0,0,0,0,0,0,0,0,1
29,1,"female","yes","normal","owner_surrender",33.8543304,-118.1883926,1,0,0,0,0,0,0,0,0,0,0,1
46,0,"male","yes","other","stray",33.817123,-118.1730712,0,0,0,0,0,0,0,1,0,0,0,1
28,1,"male","yes","normal","stray",33.815274,-118.1870553,0,0,1,0,0,0,0,0,0,0,0,1
22,0,"male","no","fractious","stray",33.7849848,-118.1970582,1,0,0,0,0,0,0,0,0,0,0,1
22,0,"female","no","fractious","stray",33.7849848,-118.1970582,1,0,0,0,0,0,0,0,0,0,0,1
20,1,"male","yes","normal","stray",33.7918471,-118.0925199,0,0,0,0,0,0,0,0,1,0,0,1
10,1,"male","yes","normal","stray",33.8710479,-118.1967604,0,0,0,0,0,0,0,1,0,0,0,1
12,1,"male","yes","fractious","stray",33.8605961,-118.1923925,0,0,1,0,0,0,0,0,0,0,0,1
12,1,"male","yes","fractious","stray",33.8605961,-118.1923925,0,0,1,0,0,0,0,0,0,0,0,1
21,1,"male","yes","other","stray",33.8727919,-118.1761903,0,0,0,0,0,1,0,0,0,0,0,1
16,1,"male","no","normal","owner_surrender",33.8221606,-118.174145,0,0,0,0,0,0,0,0,0,0,0,1
20,1,"female","yes","normal","owner_surrender",33.8221606,-118.174145,0,1,0,0,0,0,0,0,0,0,0,1
8,0,"male","no","normal","stray",33.7655238,-118.1791885,0,0,0,0,0,0,1,0,0,0,0,1
15,1,"male","yes","other","stray",33.7962933,-118.1126565,0,0,0,0,0,1,0,0,0,0,0,1
17,1,"female","yes","normal","owner_surrender",33.7989516,-118.1979026,0,0,0,0,0,0,1,0,0,0,0,1
61,1,"female","yes","normal","owner_surrender",33.7989516,-118.1979026,0,0,0,0,0,1,0,0,0,0,0,1
13,1,"male","yes","normal","stray",33.8614331,-118.1063842,0,0,0,0,0,1,0,0,0,0,0,1
31,1,"female","no","other","stray",33.8324299,-118.1674748,0,0,1,0,0,0,0,0,0,0,0,1
36,0,"male","yes","normal","stray",33.8154351,-118.1988625,0,0,1,0,0,0,0,0,0,0,0,1
40,1,"female","yes","fractious","owner_surrender",33.7898836,-118.1920127,0,0,1,0,0,0,0,1,0,0,0,0
31,0,"female","yes","normal","stray",33.8154351,-118.1988625,0,0,0,0,0,1,0,0,0,0,0,1
32,0,"female","no","normal","stray",33.8089391,-118.1136063,0,0,1,0,0,0,0,0,0,0,0,1
8,1,"male","no","other","other",33.882509,-118.1816622,1,1,0,0,0,0,0,0,0,0,0,0
48,0,"male","yes","normal","stray",33.8686475,-118.151255,0,0,0,0,0,1,0,0,0,0,0,1
11,1,"male","yes","normal","stray",33.8366466,-118.1767795,1,0,0,0,0,0,0,0,0,0,0,1
11,1,"male","yes","normal","stray",33.7726675,-118.183444,0,0,0,0,0,0,0,1,1,0,0,0
66,1,"male","yes","normal","owner_surrender",33.8154351,-118.1988625,0,0,1,0,0,0,0,0,0,0,0,1
14,1,"female","yes","normal","stray",33.8085892,-118.0703529,1,0,0,0,0,0,0,0,0,0,0,1
12,0,"female","no","normal","stray",33.8199565,-118.2152499,0,0,0,0,0,0,0,0,0,0,1,1
40,1,"female","no","normal","stray",33.8291168,-118.1716706,1,0,0,0,0,0,0,0,0,0,0,1
9,0,"male","no","normal","stray",33.7754652,-118.192202,1,0,0,0,0,0,0,0,0,0,0,1
25,1,"male","yes","ill_moderatete","owner_surrender",33.7765456,-118.2006039,1,0,0,0,0,1,0,0,0,0,0,0
9,1,"male","yes","normal","stray",33.7807783,-118.1654866,0,0,0,0,0,0,1,0,0,0,0,1
30,1,"male","yes","fractious","stray",33.8619869,-118.169639,1,0,0,0,0,0,0,0,0,0,0,1
34,1,"male","yes","normal","stray",33.8562493,-118.1829554,0,0,0,0,0,1,0,0,0,0,0,1
56,1,"male","yes","ill_mild","stray",33.7881628,-118.1773224,1,0,0,0,0,0,0,0,0,0,0,1
55,1,"male","yes","normal","stray",33.7880551,-118.1611932,1,0,0,0,0,1,0,0,0,0,0,0
36,1,"male","yes","normal","owner_surrender",33.8266954,-118.1719683,0,0,1,0,0,0,0,0,0,0,0,1
32,0,"female","yes","normal","owner_surrender",33.8266954,-118.1719683,0,0,1,0,0,0,0,0,0,0,0,1
11,1,"male","yes","other","stray",33.8096122,-118.0826161,1,0,0,0,0,0,0,0,0,0,0,1
35,1,"male","yes","ill_moderatete","stray",33.8498371,-118.1786363,1,0,0,0,0,0,0,0,0,0,0,1
18,1,"male","yes","normal","owner_surrender",33.8367426,-118.1681056,0,0,0,0,0,0,0,1,0,0,0,1
16,1,"female","yes","other","stray",33.8113701,-118.2234229,0,0,0,0,0,0,0,1,0,0,0,1
9,1,"male","yes","normal","stray",33.7840514,-118.1948572,0,0,0,0,0,1,0,0,0,0,0,1
14,0,"female","yes","normal","owner_surrender",33.7935737,-118.1652089,0,0,0,0,0,1,0,0,0,0,0,1
8,1,"female","yes","normal","stray",33.7671511,-118.171601,1,1,0,0,0,0,0,0,0,0,0,0
13,0,"female","yes","normal","stray",33.8244852,-118.1846958,0,0,0,0,0,1,0,0,0,0,0,1
13,1,"female","yes","fractious","stray",33.8475833,-118.0677496,0,0,1,0,0,0,0,0,0,0,0,1
13,0,"male","no","normal","stray",33.7898708,-118.1687286,0,0,0,0,0,0,0,0,1,0,0,1
10,1,"female","yes","normal","stray",33.7917434,-118.1974135,0,0,0,0,0,0,1,0,0,0,0,1
10,0,"male","yes","other","stray",33.8650921,-118.1983643,0,0,0,0,0,0,0,1,0,0,0,1
25,1,"male","yes","normal","stray",33.7707465,-118.1815964,0,0,0,0,0,0,0,0,0,0,0,1
36,1,"female","yes","normal","stray",33.8391685,-118.2086979,0,0,0,1,0,0,0,0,0,0,0,1
22,0,"female","yes","normal","owner_surrender",33.7636793,-118.1345305,0,0,0,0,0,0,1,0,0,0,0,1
9,0,"male","yes","normal","stray",33.8062835,-118.1117922,0,0,0,0,0,1,0,0,0,0,0,1
17,0,"female","yes","normal","owner_surrender",33.7771627,-118.144803,1,0,0,0,0,0,0,0,0,0,1,0
12,1,"male","yes","fractious","stray",33.7872317,-118.1659088,1,0,0,0,0,0,0,0,0,0,0,1
9,0,"male","yes","other","stray",33.7844128,-118.1611181,0,0,0,0,0,1,0,0,0,0,0,1
14,1,"female","yes","other","stray",33.8670902,-118.1790895,1,0,0,0,0,0,0,0,0,0,0,1
8,1,"female","yes","normal","stray",33.7971177,-118.1719973,0,0,0,0,0,0,1,0,0,0,0,1
