"authors","imports","suggests","depends","Roxygen","gh","rforge","descr","r_count","r_size","ns_import","ns_export","s3_methods","s4_methods","doc_count","doc_size","src_count","src_size","data_count","data_size","testthat_count","testthat_size","time","status"
1,0,0,1,0,0,0,58,5,0.003147,0,0,1,0,0,0,0,0,2,0.00142,0,0,37,1
1,3,4,2,0,0,0,49,1,0.011196,2,1,7,0,0,0,0,0,1,0.004483,0,0,75,1
4,5,0,3,0,0,0,431,12,0.161018,12,12,0,0,0,0,0,0,0,0,0,0,159,1
5,3,5,2,1,0,0,169,5,0.0225,14,1,2,0,1,0.012193,0,0,2,0.015189,2,0.000936,249,1
1,2,0,1,1,0,0,103,1,0.008217,8,1,2,0,0,0,0,0,1,0.01932,0,0,36,1
1,3,1,1,0,0,0,83,14,0.064877,13,15,0,0,0,0,2,0.008957,5,0.095502,0,0,134,1
1,1,2,0,1,1,0,199,3,0.010245,0,1,0,0,0,0,0,0,0,0,3,0.003682,40,1
1,12,4,2,1,0,0,1138,10,0.273444,14,4,16,1,5,0.116191,45,0.42854,0,0,0,0,714,1
7,7,2,0,0,0,0,207,6,0.033389,5,0,0,0,1,0.013009,0,0,2,0.003311,3,0.008314,581,1
2,7,0,0,0,0,0,242,4,0.020192,10,4,0,0,0,0,14,0.060259,6,0.123715,0,0,107,1
1,4,2,1,1,0,0,77,4,0.022808,7,2,0,0,1,0.023764,0,0,0,0,0,0,97,1
1,9,0,1,1,1,0,457,11,0.085463,36,13,8,0,0,0,26,0.139616,2,0.036963,0,0,157,1
6,3,3,3,0,0,0,235,101,0.862438,2,1,0,1,0,0,0,0,1,0.007468,0,0,143,1
1,14,4,1,1,0,0,241,14,0.025303,37,30,0,0,1,0.00766,3,0.008569,0,0,13,0.022584,153,1
1,4,2,1,1,0,0,468,22,0.057487,0,16,5,0,0,0,0,0,2,0.003754,0,0,64,1
2,0,0,0,0,0,0,105,1,0.014551,1,0,0,0,0,0,0,0,1,0.002487,0,0,30,1
1,6,9,0,0,0,0,183,33,0.106456,5,1,27,0,2,0.025418,7,0.101377,0,0,0,0,128,1
1,4,1,1,1,1,0,62,4,0.067726,3,4,4,0,0,0,12,0.115117,5,0.031526,1,0.001139,101,1
1,9,0,2,0,0,1,680,51,0.144742,5,1,0,0,0,0,23,0.075081,0,0,0,0,121,1
1,9,3,1,1,0,0,538,8,0.122417,5,7,3,0,1,0.007213,3,0.003335,0,0,5,0.029675,427,1
1,10,2,1,1,1,0,214,1,0.001324,52,1,0,0,1,0.004815,0,0,0,0,0,0,106,1
1,4,0,1,0,0,0,399,8,0.044751,2,8,0,0,0,0,0,0,0,0,0,0,61,1
1,4,5,1,1,0,0,455,5,0.011813,0,2,7,0,0,0,0,0,0,0,6,0.004223,45,1
4,9,0,5,0,0,0,331,13,0.12221,15,11,0,0,0,0,0,0,3,0.016136,0,0,130,1
1,0,4,3,1,0,0,233,31,0.483991,6,7,39,0,0,0,8,0.245984,2,0.012344,0,0,126,1
3,1,5,1,1,0,0,346,1,0.004068,3,1,1,0,0,0,0,0,0,0,1,0.000739,43,1
4,6,0,2,0,0,1,260,10,0.273173,3,8,0,0,1,0.000443,1,0.011896,0,0,0,0,153,1
2,0,0,0,0,0,0,94,1,0.023111,0,0,0,0,0,0,0,0,0,0,0,0,28,1
1,12,5,1,1,1,0,1010,6,0.047245,32,10,0,0,0,0,0,0,1,0.003525,5,0.013206,244,1
1,4,0,1,0,0,0,178,3,0.14256,6,1,0,0,0,0,0,0,19,0.006317,0,0,168,1
1,0,0,3,0,0,0,88,21,0.058548,3,0,0,0,0,0,0,0,4,0.007593,0,0,102,1
1,0,0,2,1,1,0,224,7,0.016564,6,7,0,0,0,0,0,0,0,0,0,0,54,1
2,4,0,0,0,0,0,580,1,0.018276,4,0,0,0,0,0,0,0,0,0,0,0,110,1
1,7,2,1,1,1,0,69,4,0.019014,1,12,5,0,1,0.004037,0,0,0,0,1,0.00819,54,1
1,4,0,3,0,0,0,61,2,0.022272,0,2,0,0,0,0,0,0,0,0,0,0,52,1
1,8,0,1,0,0,0,175,6,0.019298,0,1,0,0,0,0,0,0,0,0,0,0,57,1
1,1,1,2,0,0,0,130,5,0.026358,3,0,0,0,0,0,0,0,0,0,0,0,98,1
1,2,0,1,0,0,0,132,8,0.040735,2,0,0,0,0,0,0,0,0,0,0,0,32,1
1,0,0,1,0,0,0,35,2,0.021962,1,1,0,0,0,0,0,0,0,0,0,0,28,1
1,3,2,1,1,0,0,458,6,0.018755,4,8,3,0,1,0.005846,0,0,0,0,0,0,81,1
1,1,1,0,0,0,0,547,7,0.019446,1,2,2,0,1,0.009428,0,0,0,0,0,0,40,1
1,0,2,2,0,0,0,256,1,0.01444,2,0,0,0,2,0.023382,0,0,0,0,0,0,120,1
1,2,0,1,0,0,0,125,5,0.138355,8,0,0,0,0,0,0,0,5,0.001818,0,0,110,1
1,0,2,4,1,0,0,454,7,0.064987,23,7,0,0,1,0.006771,0,0,9,0.019518,0,0,174,1
1,0,2,1,1,1,0,194,12,0.039142,0,12,0,0,1,0.002178,0,0,0,0,0,0,45,1
1,2,6,4,1,0,0,439,20,0.073014,5,26,0,0,2,0.027013,4,0.005832,0,0,7,0.013937,111,1
1,1,0,3,0,0,0,352,12,0.051934,2,1,28,0,0,0,0,0,6,0.002013,0,0,71,1
1,0,0,0,0,0,0,531,8,0.013572,0,0,0,0,0,0,0,0,0,0,0,0,29,1
1,1,2,0,1,1,0,203,10,0.052645,0,11,0,0,1,0.011792,0,0,0,0,0,0,55,1
1,2,5,0,0,1,0,743,28,0.024332,7,1,0,0,1,0.00839,0,0,0,0,1,0.005412,139,1
1,2,1,2,0,1,0,143,9,0.013444,3,7,1,0,0,0,2,0.095749,0,0,0,0,67,1
1,0,0,1,0,0,0,307,5,0.016768,1,0,0,0,0,0,5,0.244269,4,0.087177,0,0,48,1
1,0,0,0,0,0,0,638,6,0.00282,0,0,0,0,0,0,0,0,0,0,0,0,26,1
2,0,2,1,0,0,0,471,16,0.039605,1,0,0,0,1,0.035636,10,0.389306,1,0.053432,0,0,118,1
1,0,0,5,0,0,0,271,1,0.004989,5,2,0,0,0,0,0,0,0,0,0,0,113,1
3,1,0,7,1,0,0,37,16,0.092961,10,8,0,13,0,0,3,0.007468,3,0.013764,2,0.110062,189,1
2,6,0,1,0,0,0,900,1,0.013928,11,7,2,0,0,0,0,0,0,0,0,0,141,1
4,0,0,3,1,0,0,546,10,0.01373,5,5,0,0,0,0,0,0,0,0,0,0,55,1
1,0,0,1,1,0,0,587,2,0.018564,9,1,0,0,0,0,0,0,0,0,0,0,27,1
1,0,0,0,0,0,0,123,2,0.009788,0,0,0,0,0,0,0,0,0,0,0,0,25,1
1,4,5,0,1,0,0,160,1,0.008066,0,5,0,0,1,0.006906,0,0,0,0,1,0.001166,89,1
1,1,3,0,1,1,0,123,2,0.010363,1,1,0,0,1,0.006527,4,0.037028,0,0,1,0.001132,78,1
1,20,6,1,1,0,0,534,136,0.441609,62,253,4,0,0,0,0,0,0,0,12,0.044643,115,1
1,0,0,2,0,0,0,27,0,0,1,0,0,0,0,0,0,0,131,2.63407,0,0,79,1
1,1,0,1,1,0,0,282,1,0.035387,16,16,0,0,0,0,0,0,0,0,0,0,44,1
2,0,0,1,0,0,0,367,41,0.055509,4,1,14,0,0,0,3,0.010006,12,0.018483,0,0,219,1
3,2,0,0,1,0,0,277,2,0.011403,4,7,0,0,0,0,4,0.007703,0,0,0,0,84,1
1,10,9,1,0,0,0,111,65,0.146724,9,1,12,0,0,0,0,0,0,0,0,0,124,1
1,2,2,0,0,1,0,282,13,0.050553,2,0,0,0,1,0.004262,0,0,0,0,0,0,60,1
1,9,13,0,1,0,0,150,31,0.249306,12,214,0,0,0,0,0,0,0,0,0,0,185,1
1,2,2,0,1,1,0,529,25,0.13739,11,24,0,0,4,0.058423,0,0,0,0,0,0,140,1
1,1,3,0,1,1,0,194,4,0.063043,6,1,0,0,1,0.012088,0,0,1,0.0068,0,0,217,1
2,2,0,1,0,1,0,513,14,0.021656,2,0,0,0,0,0,0,0,1,1.223144,0,0,69,1
1,10,10,0,1,0,0,336,6,0.03825,15,11,0,0,1,0.013386,0,0,0,0,2,0.002969,92,1
1,1,0,0,0,0,0,297,1,0.009463,1,0,0,0,0,0,0,0,1,0.005287,0,0,45,1
1,0,0,1,1,0,0,1049,1,0.013381,1,4,0,0,0,0,0,0,0,0,0,0,85,1
1,9,13,1,1,1,0,381,7,0.225196,3,15,2,0,1,0.022288,0,0,2,3.72265,0,0,277,1
1,2,0,0,1,1,0,88,10,0.03237,8,9,0,0,0,0,0,0,1,0.004065,0,0,80,1
1,2,7,1,1,1,0,183,9,0.015121,0,8,0,0,1,0.004592,0,0,0,0,1,0.004266,78,1
1,0,0,3,1,1,0,834,35,0.147206,3,1,19,0,0,0,26,0.190386,0,0,0,0,66,1
1,2,2,1,0,0,0,136,26,0.066326,1,6,5,0,1,0.003214,3,0.021335,9,0.239928,5,0.007071,77,1
1,9,4,1,1,1,0,204,10,0.040071,15,13,1,0,0,0,0,0,2,0.01736,0,0,85,1
1,21,5,2,1,1,0,151,80,0.693712,70,138,0,30,0,0,0,0,6,0.23018,9,0.047516,261,1
1,2,0,0,1,0,0,282,6,0.007771,2,5,0,0,0,0,0,0,0,0,0,0,30,1
5,0,0,5,0,0,0,182,39,0.05055,4,0,0,0,0,0,0,0,4,0.566087,0,0,71,1
1,0,7,1,0,0,0,121,1,0.029019,4,0,0,0,0,0,0,0,1,0.001311,0,0,51,1
5,4,0,0,1,1,0,394,8,0.033549,0,7,14,0,0,0,0,0,0,0,0,0,53,1
2,0,4,5,0,0,0,434,2,0.007438,4,1,0,0,1,0.026263,3,0.014249,3,0.011787,0,0,109,1
1,6,8,1,1,1,0,242,7,0.047683,6,0,0,0,2,0.028699,0,0,0,0,4,0.008178,304,1
1,2,0,1,1,0,0,192,2,0.006507,2,1,0,0,0,0,0,0,0,0,0,0,26,1
1,13,2,1,1,0,0,799,57,0.164828,45,4,11,0,0,0,0,0,7,0.110551,0,0,161,1
1,2,4,0,1,1,0,491,3,0.014999,21,3,0,0,0,0,3,0.031332,0,0,2,0.003957,105,1
5,4,0,0,0,0,0,505,5,0.019869,4,3,0,0,0,0,0,0,0,0,0,0,111,1
1,3,6,1,1,0,0,747,17,0.102767,0,6,0,0,1,0.032851,0,0,10,0.005697,17,0.034964,196,1
1,0,0,0,0,0,0,197,3,0.0343,2,0,1,0,1,0.041678,0,0,0,0,0,0,41,1
1,9,1,1,1,0,0,163,5,0.018684,11,3,0,0,0,0,0,0,0,0,0,0,64,1
1,0,0,3,0,0,0,123,1,0.061057,4,2,0,2,0,0,0,0,0,0,0,0,42,1
1,0,2,1,0,0,0,532,10,0.107408,1,42,8,0,4,0.054154,0,0,1,0.001265,3,0.022158,75,1
1,1,3,0,1,1,0,325,3,0.015106,1,2,0,0,1,0.002364,5,0.016697,0,0,1,0.007522,114,1
1,1,3,1,1,1,0,366,12,0.099987,4,10,0,0,1,0.011264,0,0,1,0.003852,0,0,181,1
1,22,7,4,1,0,0,496,25,0.335633,24,65,0,0,1,0.018642,0,0,0,0,0,0,391,1
1,3,7,1,1,0,0,841,4,0.040385,3,4,0,0,0,0,0,0,2,0.001662,4,0.015598,69,1
1,0,0,1,0,0,0,619,2,0.066613,2,0,0,0,0,0,0,0,10,0.044365,0,0,36,1
4,0,0,1,0,0,0,859,18,0.069968,5,0,4,0,0,0,0,0,1,0.001554,0,0,49,1
1,0,0,3,0,0,0,181,23,0.602062,7,34,0,0,0,0,0,0,1,0.0285,0,0,69,1
1,0,0,1,1,0,0,75,6,0.097843,32,0,0,0,0,0,0,0,0,0,0,0,36,1
2,0,4,2,0,0,0,370,4,0.015911,2,8,0,0,0,0,5,0.064181,2,0.98245,0,0,102,1
1,4,3,3,1,1,0,525,58,0.143442,11,92,21,0,1,0.005307,18,0.144281,0,0,20,0.029383,164,1
1,4,0,1,1,0,0,418,10,0.023522,3,7,0,0,0,0,0,0,2,0.000861,0,0,53,1
3,2,0,0,1,0,0,399,10,0.041554,2,0,0,0,0,0,0,0,3,0.001131,0,0,35,1
1,2,2,1,1,0,0,292,3,0.009825,9,2,3,0,1,0.006396,0,0,4,0.002684,0,0,71,1
1,9,1,1,1,1,0,164,24,0.043812,8,0,0,0,0,0,0,0,11,0.009755,0,0,143,1
1,3,7,1,1,0,0,377,5,0.02558,8,7,12,0,1,0.005315,0,0,0,0,3,0.003767,149,1
2,0,0,1,0,0,0,211,2,0.059317,0,5,3,0,0,0,0,0,0,0,0,0,37,1
1,0,0,0,0,0,0,212,3,0.021216,2,1,4,0,0,0,5,0.040768,0,0,0,0,45,1
1,15,3,1,1,0,0,244,125,0.257385,28,49,87,0,2,0.012488,0,0,0,0,0,0,117,1
1,0,0,3,0,0,0,387,4,0.013662,2,4,0,0,0,0,0,0,0,0,0,0,41,1
1,0,0,0,0,0,0,170,7,0.016773,1,0,1,0,0,0,23,0.070017,0,0,0,0,35,1
1,0,0,1,1,1,0,168,3,0.01396,0,1,0,0,0,0,0,0,0,0,0,0,26,1
1,0,0,5,0,0,0,129,9,0.008544,3,1,0,0,0,0,0,0,0,0,0,0,54,1
1,0,4,1,1,0,0,371,7,0.108026,0,2,12,0,1,0.024801,0,0,0,0,7,0.057797,63,1
1,1,2,1,1,1,0,94,2,0.016447,1,1,0,0,1,0.007537,0,0,0,0,0,0,43,1
2,6,0,1,1,0,0,692,9,0.030863,9,0,0,0,0,0,0,0,0,0,0,0,91,1
1,3,11,1,1,1,0,206,24,0.073161,2,26,10,0,2,0.011229,0,0,0,0,23,0.025489,135,1
1,4,2,1,1,1,0,230,4,0.008818,4,5,0,0,0,0,0,0,0,0,0,0,53,1
1,0,0,1,0,0,0,64,3,0.005282,1,0,0,0,0,0,0,0,0,0,0,0,31,1
1,0,0,2,0,0,0,115,5,0.006242,1,0,0,0,0,0,0,0,0,0,0,0,77,1
2,0,1,2,1,0,0,380,60,0.170423,3,58,0,0,0,0,0,0,0,0,2,0.011819,84,1
1,5,2,1,1,1,0,285,2,0.023262,54,10,0,0,1,0.003833,0,0,1,0.000346,0,0,65,1
4,0,0,6,0,1,0,507,6,0.023781,7,0,0,0,0,0,128,2.617271,2,0.054007,0,0,119,1
2,1,1,2,1,1,0,524,57,0.218382,16,48,95,0,1,0.000451,0,0,1,0.000312,25,0.049575,102,1
3,1,0,4,0,0,0,141,7,0.021339,11,1,0,1,0,0,13,0.032053,3,0.048728,0,0,88,1
1,3,1,1,1,0,0,606,12,0.048691,8,9,0,0,0,0,5,0.063473,0,0,4,0.010326,88,1
1,6,2,1,0,0,0,129,6,0.029555,8,30,17,0,0,0,0,0,0,0,6,0.018947,52,1
1,0,1,2,0,0,0,120,2,0.013825,3,1,4,0,0,0,2,0.005703,0,0,0,0,76,1
2,0,0,4,0,0,0,374,10,0.038726,7,0,9,0,0,0,2,0.004629,0,0,0,0,103,1
1,1,2,2,1,0,0,177,1,0.021512,1,5,0,0,1,0.016925,0,0,2,0.004968,0,0,82,1
12,21,4,3,1,0,0,465,71,1.08511,87,62,62,0,1,0.006415,0,0,0,0,80,0.718686,468,1
1,2,0,1,1,0,0,1038,9,0.045929,11,7,0,0,0,0,0,0,7,0.149326,0,0,107,1
1,12,14,1,1,1,0,284,6,0.069776,20,6,0,0,6,0.063156,0,0,20,3.814522,0,0,209,1
3,6,0,0,1,0,0,300,2,0.077621,21,8,15,0,0,0,0,0,2,0.004001,0,0,126,1
1,0,0,6,0,0,0,324,16,0.047582,5,0,0,0,0,0,0,0,4,0.339229,0,0,83,1
1,0,0,1,0,0,0,178,1,0.002954,0,0,0,0,0,0,0,0,1,1.349696,0,0,29,1
1,0,0,2,0,0,0,130,2,0.005647,2,0,9,0,0,0,0,0,0,0,0,0,92,1
1,8,4,1,1,1,0,57,22,0.06132,19,23,22,0,2,0.019062,0,0,2,0.171466,0,0,98,1
1,8,11,1,1,1,0,228,6,0.054386,12,16,4,0,1,0.026749,0,0,1,0.010149,2,0.002161,111,1
1,4,5,2,1,1,0,292,23,0.063491,21,27,1,0,1,0.008315,0,0,3,1.102644,7,0.03688,201,1
1,5,6,0,1,1,0,543,5,0.065267,1,26,0,0,1,0.051498,0,0,0,0,0,0,348,1
4,6,0,1,1,0,0,212,19,0.117126,26,3,1,0,0,0,0,0,2,0.010706,0,0,76,1
1,9,6,1,0,1,0,859,2,0.031105,9,10,0,0,1,0.00075,0,0,0,0,0,0,126,1
1,10,0,2,1,0,0,935,36,0.114382,3,3,3,0,0,0,22,0.157712,3,0.062048,0,0,86,1
1,8,0,2,1,1,0,192,18,0.109659,23,8,0,0,0,0,0,0,5,0.160511,0,0,87,1
1,7,2,1,1,0,0,213,8,0.025746,1,5,0,0,1,0.013911,0,0,1,0.024663,4,0.01392,66,1
1,11,11,2,0,0,0,116,11,0.177468,11,5,51,0,3,0.121634,0,0,0,0,0,0,261,1
1,1,0,1,0,0,0,316,1,0.005679,1,0,0,0,0,0,0,0,0,0,0,0,29,1
1,0,1,0,0,0,0,113,5,0.002,0,0,0,0,0,0,0,0,0,0,0,0,32,1
1,0,0,1,0,0,0,380,5,0.112679,1,0,0,0,0,0,0,0,8,0.068985,0,0,56,1
1,2,3,0,1,0,0,402,12,0.044781,11,5,4,0,0,0,0,0,3,0.043082,0,0,57,1
2,1,0,0,0,0,0,629,18,0.048421,4,0,14,0,0,0,0,0,1,0.002817,0,0,40,1
1,0,2,2,1,1,0,321,14,0.036256,1,13,0,0,1,0.025485,0,0,0,0,0,0,421,1
2,0,0,2,0,0,0,307,12,0.014966,1,0,0,0,0,0,0,0,0,0,0,0,31,1
1,0,1,0,0,1,0,244,4,0.015836,0,0,7,0,0,0,0,0,0,0,2,0.008139,47,1
1,0,0,5,1,0,0,535,4,0.022401,17,2,0,0,0,0,0,0,0,0,0,0,64,1
2,8,0,0,1,0,0,471,4,0.037268,27,3,0,0,0,0,0,0,1,0.000641,0,0,132,1
1,8,3,1,1,1,0,650,7,0.065829,12,16,1,0,2,0.011266,0,0,0,0,3,0.005924,80,1
1,2,1,1,1,0,0,169,2,0.035241,2,4,0,0,1,0.007471,0,0,1,0.031606,0,0,116,1
1,10,0,2,1,0,0,378,8,0.117909,5,1,6,0,0,0,0,0,0,0,0,0,108,1
1,5,2,2,1,0,0,338,7,0.021691,46,10,1,0,2,0.02256,0,0,0,0,0,0,120,1
1,7,4,4,1,0,0,165,16,0.05906,16,11,0,0,0,0,6,0.021034,0,0,1,0.00287,236,1
3,0,0,1,0,0,0,295,1,0.003376,1,0,0,0,0,0,0,0,0,0,0,0,51,1
1,9,3,3,1,1,0,400,20,0.121222,59,33,25,0,1,0.00616,0,0,4,0.172563,11,0.016734,209,1
1,9,2,4,1,1,0,246,8,0.176343,43,0,0,0,1,0.00748,0,0,1,0.013469,0,0,151,1
1,10,9,1,1,1,0,170,93,0.483166,5,116,8,0,4,0.185755,0,0,2,1.341688,10,0.056122,152,1
1,5,5,1,1,1,0,243,5,0.091579,10,14,0,0,2,0.044639,0,0,4,0.052848,2,0.009002,67,1
1,2,2,2,1,0,0,343,72,0.372023,3,67,25,0,2,0.025622,50,0.246645,8,0.161431,0,0,157,1
2,0,4,3,0,0,0,281,21,0.055569,6,3,19,0,1,0.009176,0,0,2,0.011041,0,0,123,1
1,3,1,1,0,0,0,464,3,0.006658,3,1,0,0,0,0,0,0,2,0.228591,0,0,145,1
2,11,1,2,0,0,0,144,10,0.094102,16,0,2,0,1,0.03322,0,0,0,0,0,0,157,1
1,0,0,5,0,0,0,103,1,0.003982,4,2,0,0,0,0,0,0,0,0,0,0,66,1
1,13,0,6,0,0,0,247,11,0.068726,17,0,3,0,0,0,0,0,3,0.131434,0,0,194,1
2,0,0,1,0,0,0,313,1,0.001531,0,0,0,0,0,0,0,0,0,0,0,0,26,1
1,0,0,0,1,1,0,498,12,0.017092,2,0,1,0,0,0,0,0,3,0.013573,0,0,34,1
1,0,0,0,0,0,0,210,1,0.002177,0,0,0,0,0,0,0,0,0,0,0,0,26,1
1,2,3,1,1,1,0,2771,5,0.035397,2,1,2,0,3,0.093669,0,0,0,0,0,0,80,1
4,0,0,3,0,0,0,110,1,0.01325,0,1,0,0,0,0,0,0,2,0.514942,0,0,88,1
3,3,1,1,0,0,0,247,39,0.087423,6,1,13,0,0,0,7,0.044761,0,0,0,0,63,1
2,1,0,0,0,0,0,232,2,0.001798,2,0,0,0,0,0,3,0.002809,0,0,0,0,77,1
1,0,0,6,0,0,0,373,5,0.074582,5,0,5,0,0,0,0,0,1,0.046524,0,0,48,1
1,3,0,1,0,0,0,334,13,0.074481,3,12,3,0,0,0,6,0.039806,1,0.001009,0,0,45,1
1,6,3,1,1,1,0,654,17,0.060142,32,11,0,0,0,0,0,0,5,0.25659,12,0.261528,134,1
3,1,0,1,1,0,0,273,7,0.04042,17,5,0,0,0,0,0,0,2,0.001308,0,0,59,1
2,0,0,0,0,0,0,347,1,0.022657,0,0,0,0,0,0,3,0.006728,0,0,0,0,123,1
2,2,0,1,1,0,0,90,14,0.044937,5,3,0,0,0,0,0,0,2,0.001393,0,0,71,1
1,0,0,4,0,0,0,135,1,0.003861,3,1,0,0,0,0,0,0,0,0,0,0,90,1
1,1,1,1,1,0,0,503,15,0.048025,17,4,0,0,1,0.025548,0,0,1,0.724868,9,0.007725,85,1
1,5,3,0,1,1,0,520,49,0.198001,22,100,25,0,2,0.022043,0,0,0,0,24,0.065259,73,1
1,6,2,0,0,1,0,239,7,0.01072,1,0,1,0,0,0,0,0,0,0,0,0,180,1
1,0,0,2,0,0,0,233,1,0.020798,3,0,5,0,0,0,0,0,2,0.156483,0,0,34,1
1,2,3,0,1,1,0,320,4,0.035453,0,16,6,0,1,0.014724,0,0,0,0,3,0.025738,53,1
1,0,0,1,0,0,0,251,4,0.065603,3,0,4,0,0,0,0,0,4,0.007067,0,0,45,1
2,0,0,2,0,0,0,247,1,0.044676,0,1,0,0,0,0,1,0.007643,2,0.198312,0,0,49,1
1,0,0,2,0,0,0,331,3,0.030913,6,0,2,0,0,0,0,0,1,0.003287,0,0,91,1
1,0,0,1,0,0,0,170,0,0,0,1,0,0,0,0,0,0,1,0.001516,0,0,19,1
1,5,2,1,1,0,0,339,18,0.094406,4,20,0,0,1,0.010681,0,0,0,0,0,0,67,1
1,3,0,0,1,0,0,1174,8,0.007713,3,0,0,0,0,0,0,0,0,0,0,0,66,1
2,23,1,1,0,1,0,392,6,0.682244,19,0,0,0,0,0,0,0,0,0,2,0.002826,176,1
2,0,11,2,0,0,0,93,3,0.001689,1,0,0,0,0,0,0,0,21,12.294452,0,0,64,1
1,6,5,1,1,1,0,480,5,0.022318,0,5,0,0,1,0.009143,0,0,3,0.016088,3,0.006027,65,1
1,1,0,0,1,0,0,189,2,0.001996,0,1,0,0,0,0,0,0,0,0,0,0,30,1
3,5,0,0,1,0,0,114,4,0.01518,4,1,0,0,0,0,0,0,0,0,0,0,58,1
1,4,0,0,0,0,0,97,2,0.008372,4,1,4,0,0,0,0,0,0,0,0,0,36,1
1,0,1,3,0,0,0,378,11,0.012273,2,0,11,0,0,0,0,0,0,0,0,0,43,1
1,0,2,1,1,1,0,284,3,0.001817,0,2,1,0,0,0,2,0.0018,0,0,2,0.000629,48,1
1,1,2,1,0,1,0,162,1,0.053013,5,0,0,0,2,0.053693,0,0,0,0,0,0,149,1
1,1,4,2,1,1,0,708,2,0.008071,2,3,0,0,1,0.009294,5,0.018662,0,0,2,0.005476,83,1
1,0,0,1,1,0,0,451,2,0.013144,4,4,0,0,0,0,0,0,0,0,0,0,27,1
1,0,0,1,1,0,0,836,1,0.010468,0,0,0,0,0,0,0,0,0,0,0,0,28,1
1,2,3,2,1,1,0,296,14,0.031216,5,10,22,0,1,0.005206,4,0.008693,1,0.005956,6,0.012422,114,1
1,1,1,0,0,0,0,835,8,0.010737,4,0,1,0,1,0.021363,2,0.00831,1,0.014146,0,0,110,1
1,8,0,1,1,1,0,155,7,0.044197,13,5,0,0,0,0,0,0,5,0.013728,0,0,86,1
1,0,0,1,0,0,0,71,21,0.061284,1,0,0,0,1,0.017596,0,0,4,0.00158,0,0,73,1
1,0,0,3,0,0,0,51,4,0.019447,1,4,2,0,1,0.008437,0,0,1,0.002995,0,0,143,1
3,0,0,5,0,0,0,29,15,0.170868,7,0,0,0,0,0,0,0,3,0.450332,0,0,99,1
1,2,0,1,0,0,0,229,36,0.050404,2,11,0,0,0,0,3,0.001089,2,0.001821,0,0,89,1
5,2,0,0,0,0,0,596,2,0.026701,4,0,0,0,0,0,0,0,0,0,0,0,62,1
10,14,8,1,0,0,0,392,10,0.079043,18,1,0,0,0,0,0,0,1,1.602352,0,0,273,1
1,4,0,0,1,0,0,460,8,0.013303,7,0,0,0,0,0,0,0,0,0,0,0,151,1
4,6,3,0,1,0,0,447,11,0.107028,12,19,0,0,1,0.031229,4,0.005012,2,0.019321,0,0,161,1
1,12,4,2,1,1,0,208,5,0.04046,56,10,16,0,0,0,0,0,0,0,5,0.028071,232,1
1,0,8,6,1,0,0,80,74,0.389516,9,31,13,0,0,0,0,0,18,0.982618,0,0,146,1
1,0,0,4,0,0,0,135,5,0.113104,0,1,3,0,0,0,5,0.082696,0,0,0,0,63,1
2,2,0,2,1,0,0,448,7,0.012081,8,5,0,0,0,0,13,0.025359,0,0,0,0,85,1
1,0,0,3,0,1,0,208,32,0.090647,4,1,11,0,1,0.002393,70,0.238852,4,0.075732,0,0,140,1
1,0,0,3,0,0,0,273,3,0.064873,4,0,0,0,0,0,1,0.031623,7,0.239442,0,0,130,1
1,5,6,0,0,0,0,175,5,0.028384,9,1,0,0,0,0,0,0,4,0.016144,0,0,74,1
1,17,4,1,1,1,0,550,32,0.219145,86,9,11,0,0,0,0,0,2,0.44202,6,0.016264,169,1
2,0,0,0,0,0,0,62,1,0.000948,0,1,0,0,0,0,3,0.033428,0,0,0,0,34,1
2,0,0,3,0,0,0,101,6,0.00245,1,0,0,0,0,0,0,0,1,0.001749,0,0,39,1
1,2,2,1,1,0,0,498,9,0.044136,0,2,3,1,1,0.011887,0,0,0,0,0,0,433,1
1,11,14,1,1,1,0,417,25,0.16353,58,108,35,0,0,0,3,0.00536,0,0,10,0.015996,231,1
3,0,0,3,0,0,0,402,12,0.035213,4,4,0,0,0,0,168,0.202752,5,2.103903,0,0,131,1
1,8,4,1,1,1,0,409,14,0.059979,17,13,0,0,0,0,0,0,1,0.02862,19,0.431839,166,1
3,10,0,3,0,0,0,438,8,0.069532,12,1,0,1,0,0,0,0,3,0.043273,0,0,84,1
1,4,5,0,1,1,0,166,26,0.557501,17,19,0,0,4,0.038338,0,0,0,0,14,0.039986,180,1
1,0,0,1,0,0,0,613,1,0.002519,2,0,0,0,1,0.039045,0,0,1,0.000496,0,0,36,1
2,1,0,3,0,0,0,252,14,0.01089,0,0,1,0,0,0,0,0,0,0,0,0,226,1
2,0,0,5,0,0,0,49,23,0.133211,38,21,0,0,0,0,0,0,3,0.366395,0,0,128,1
1,0,0,3,0,0,0,71,1,0.029969,1,0,0,0,0,0,0,0,0,0,0,0,49,1
1,8,20,1,1,1,0,502,37,0.469436,17,45,53,0,13,0.206695,0,0,8,0.003987,0,0,248,1
3,6,1,0,0,0,0,245,7,0.142987,6,0,1,0,0,0,0,0,0,0,0,0,97,1
1,7,1,1,1,0,0,581,4,0.032558,5,7,0,0,0,0,4,0.033326,2,1.753598,0,0,154,1
4,0,3,0,0,1,0,1173,36,0.098491,4,10,13,2,0,0,2,0.001856,0,0,0,0,136,1
2,3,0,3,0,0,0,194,1,0.034622,6,1,0,0,0,0,23,0.126372,0,0,0,0,55,1
